assists_away_team,assists_home_team,attendance,away_goals,away_goals_details,away_manager,away_team,blocks_away_team,blocks_home_team,clearances_away_team,clearances_home_team,corners_away_team,corners_home_team,crosses_away_team,crosses_home_team,date,fouls_away_team,fouls_home_team,free_kicks_away_team,free_kicks_home_team,handballs_away_team,handballs_home_team,home_goals,home_goals_details,home_manager,home_team,offsides_away_team,offsides_home_team,penalties_away_team,penalties_home_team,red_cards_away_team,red_cards_home_team,referee,result,saves_away_team,saves_home_team,season,shots_off_target_away_team,shots_off_target_home_team,shots_on_target_away_team,shots_on_target_home_team,throw_ins_away_team,throw_ins_home_team,total_shots_away_team,total_shots_home_team,venue,yellow_cards_away_team,yellow_cards_home_team
0,0,31033,1,Tom Huddlestone (48),Steve Bruce,Hull,3,0,26,33,5,4,19,18,Wednesday 26 March 2014,10,11,12,12,1,0,2,"Mark Noble (26 Pen),James Chester (54 OG)",Sam Allardyce,West Ham,3,2,0,1,1,0,Mike Dean,2-1,2,2,2013-2014,6,4,4,3,27,29,10,7,Boleyn Ground,1,0
1,2,59937,2,"Wilfried Bony (11),Mathieu Flamini (90 OG)",Garry Monk,Swansea,2,1,61,23,0,7,12,26,Tuesday 25 March 2014,12,11,11,15,0,0,2,"Lukas Podolski (73),Olivier Giroud (74)",Arsène Wenger,Arsenal,3,0,0,0,0,0,Lee Probert,2-2,2,1,2013-2014,5,5,2,5,9,19,7,10,Emirates Stadium,1,0
1,0,75203,3,"Edin Dzeko (1, 56),Yaya Touré (90)",Manuel Pellegrini,Man City,3,4,24,33,8,5,12,25,Tuesday 25 March 2014,8,12,13,10,0,0,0,,David Moyes,Man Utd,3,1,0,0,0,0,Michael Oliver,0-3,4,1,2013-2014,5,3,4,4,13,26,9,7,Old Trafford,2,2
3,0,47622,3,"Ross Barkley (22),Romelu Lukaku (52),Leon Osman (87)",Roberto Martinez,Everton,7,1,36,23,8,9,9,20,Tuesday 25 March 2014,10,8,10,10,2,0,0,,Alan Pardew,Newcastle,0,2,0,0,0,0,Lee Mason,0-3,3,3,2013-2014,1,7,6,2,25,25,7,9,St. James' Park,1,0
3,1,30292,4,"Peter Odemwingie (22),Peter Crouch (26),Steven N'Zonzi (42),Geoff Cameron (90)",Mark Hughes,Stoke,4,1,36,15,3,5,5,24,Sunday 23 March 2014,10,16,16,13,0,0,1,Christian Benteke (5),Paul Lambert,Aston Villa,4,2,0,0,0,0,Mark Clattenburg,1-4,2,1,2013-2014,4,5,5,3,19,35,9,8,Villa Park,1,5
2,2,35460,2,"Jay Rodriguez (19),Adam Lallana (28)",Mauricio Pochettino,Southampton,1,5,60,33,3,7,13,26,Sunday 23 March 2014,9,9,10,16,1,1,3,"Christian Eriksen (31, 46),Gylfi Sigurdsson (90+2)",Tim Sherwood,Spurs,8,1,0,0,0,0,Anthony Taylor,3-2,4,2,2013-2014,3,8,4,6,23,36,7,14,White Hart Lane,2,1
1,0,34237,2,"Wayne Rooney (8, 33)",David Moyes,Man Utd,4,2,53,27,7,12,16,36,Saturday 22 March 2014,8,8,7,9,1,0,0,,Sam Allardyce,West Ham,2,0,0,0,0,0,Lee Mason,0-2,1,4,2013-2014,7,4,7,1,18,27,14,5,Boleyn Ground,1,2
6,3,28018,6,"Luis Suárez (16, 60, 90+6),Martin Skrtel (41, 54),Daniel Sturridge (75)",Brendan Rodgers,Liverpool,1,4,28,15,6,4,11,21,Saturday 22 March 2014,11,14,11,12,0,1,3,"Jordon Mutch (9, 88),Fraizer Campbell (25)",Ole Gunnar Solskjaer,Cardiff,1,0,0,0,0,0,Neil Swarbrick,3-6,0,3,2013-2014,6,4,9,3,18,18,15,7,Cardiff City Stadium,3,2
2,2,36260,2,"Wilfried Bony (33),Ashley Williams (90+2)",Garry Monk,Swansea,0,6,14,39,12,5,26,12,Saturday 22 March 2014,6,9,8,6,0,1,3,"Leighton Baines (20 Pen),Romelu Lukaku (53),Ross Barkley (58)",Roberto Martinez,Everton,1,0,0,1,0,0,Michael Oliver,3-2,3,5,2013-2014,8,3,7,6,23,20,15,9,Goodison Park,0,0
0,1,23486,0,,Pepe Mel,West Brom,3,8,14,36,5,4,27,15,Saturday 22 March 2014,13,17,20,12,0,0,2,"Liam Rosenior (31),Shane Long (38)",Steve Bruce,Hull,1,3,0,1,0,0,Chris Foy,2-0,3,3,2013-2014,4,4,4,5,33,22,8,9,The KC Stadium,0,2
0,2,47262,0,,Felix Magath,Fulham,5,2,24,21,2,13,8,24,Saturday 22 March 2014,15,8,7,15,0,0,5,"Yaya Touré (26 Pen, 54 Pen, 65),Fernandinho (84),Martín Demichelis (88)",Manuel Pellegrini,Man City,2,0,0,2,1,0,Jonathan Moss,5-0,5,0,2013-2014,4,5,0,12,13,13,4,17,Etihad Stadium,3,0
0,1,51588,0,,Tony Pulis,Crystal Palace,4,2,32,25,5,9,14,18,Saturday 22 March 2014,8,4,5,11,0,0,1,Papiss Demba Cissé (90+4),Alan Pardew,Newcastle,5,1,0,0,0,0,Lee Probert,1-0,7,1,2013-2014,5,8,1,8,15,26,6,16,St. James' Park,1,0
0,1,26654,0,,Gus Poyet,Sunderland,1,3,24,23,5,8,16,19,Saturday 22 March 2014,20,16,16,19,2,1,2,"Robert Snodgrass (20),Alexander Tettey (32)",Chris Hughton,Norwich,0,0,0,0,1,0,Phil Dowd,2-0,6,2,2013-2014,4,6,2,8,17,21,6,14,Carrow Road,4,2
0,4,41614,0,,Arsène Wenger,Arsenal,5,3,23,24,1,7,12,13,Saturday 22 March 2014,8,14,20,9,1,1,6,"Samuel Eto'o (5),André Schürrle (7),Eden Hazard (17 Pen),Oscar (42, 66),Mohamed Salah (71)",José Mourinho,Chelsea,2,6,0,1,1,0,Andre Marriner,6-0,5,5,2013-2014,3,5,5,11,27,18,8,16,Stamford Bridge,1,0
1,0,35711,1,Tomas Rosicky (2),Arsène Wenger,Arsenal,10,0,64,13,2,5,3,29,Sunday 16 March 2014,11,18,21,14,0,1,0,,Tim Sherwood,Spurs,4,3,0,0,0,0,Mike Dean,0-1,1,2,2013-2014,4,5,3,2,16,26,7,7,White Hart Lane,3,5
1,0,75225,3,"Steven Gerrard (34 Pen, 46 Pen),Luis Suárez (84)",Brendan Rodgers,Liverpool,6,2,26,25,4,3,8,15,Sunday 16 March 2014,12,13,13,12,0,2,0,,David Moyes,Man Utd,1,3,3,0,0,1,Mark Clattenburg,0-3,1,4,2013-2014,9,6,7,1,25,20,16,7,Old Trafford,4,1
0,1,40084,0,,José Mourinho,Chelsea,3,6,23,42,5,4,16,18,Saturday 15 March 2014,8,14,15,14,2,0,1,Fabian Delph (82),Paul Lambert,Aston Villa,7,3,0,0,3,0,Chris Foy,1-0,3,2,2013-2014,7,6,2,4,34,17,9,10,Villa Park,0,4
1,1,38018,1,Cala (68),Ole Gunnar Solskjaer,Cardiff,8,3,34,19,5,10,17,28,Saturday 15 March 2014,10,10,11,13,1,0,2,"Gerard Deulofeu (59),Seamus Coleman (90+3)",Roberto Martinez,Everton,3,1,0,0,0,0,Roger East,2-1,5,2,2013-2014,4,5,3,6,25,31,7,11,Goodison Park,3,1
0,1,25664,0,,Alan Pardew,Newcastle,3,3,30,39,7,9,26,18,Saturday 15 March 2014,6,11,16,6,0,0,1,Ashkan Dejagah (68),Felix Magath,Fulham,1,6,0,0,0,0,Howard Webb,1-0,2,3,2013-2014,5,6,3,3,29,28,8,9,Craven Cottage,0,1
0,3,29828,2,"Johan Elmander (85),Robert Snodgrass (86)",Chris Hughton,Norwich,3,0,20,25,1,6,11,11,Saturday 15 March 2014,17,11,13,18,1,0,4,"Morgan Schneiderlin (5),Rickie Lambert (57),Jay Rodriguez (72),Sam Gallagher (90+7)",Mauricio Pochettino,Southampton,1,3,0,0,0,0,Kevin Friend,4-2,3,1,2013-2014,2,8,3,6,26,18,5,14,St. Mary's Stadium,2,1
1,1,27015,1,Andy Carroll (5),Sam Allardyce,West Ham,4,4,30,42,4,6,18,11,Saturday 15 March 2014,13,13,14,16,0,1,3,"Peter Crouch (32),Marko Arnautovic (69),Peter Odemwingie (79)",Mark Hughes,Stoke,3,1,0,0,0,0,Craig Pawson,3-1,6,1,2013-2014,2,3,2,9,36,25,4,12,Britannia Stadium,1,1
0,0,43636,0,,Tony Pulis,Crystal Palace,5,1,51,12,2,6,4,28,Saturday 15 March 2014,14,16,18,14,0,0,0,,Gus Poyet,Sunderland,0,3,0,0,0,0,Neil Swarbrick,0-0,2,5,2013-2014,5,12,5,2,16,19,10,14,Stadium of Light,4,4
1,1,20703,2,"Stéphane Sessegnon (52),Youssouf Mulumbu (85)",Pepe Mel,West Brom,4,4,30,22,1,4,15,25,Saturday 15 March 2014,13,7,11,12,0,0,1,Roland Lamah (2),Garry Monk,Swansea,0,4,0,0,0,0,Martin Atkinson,1-2,3,2,2013-2014,5,6,4,4,17,20,9,10,Liberty Stadium,3,1
2,0,24895,2,"David Silva (14),Edin Dzeko (90)",Manuel Pellegrini,Man City,3,1,31,33,4,3,6,31,Saturday 15 March 2014,14,9,14,12,1,0,0,,Steve Bruce,Hull,0,6,0,0,1,0,Lee Mason,0-2,5,1,2013-2014,4,7,3,5,17,28,7,12,The KC Stadium,2,2
0,0,41598,0,,Tim Sherwood,Spurs,2,1,21,20,4,5,10,7,Saturday 8 March 2014,18,11,17,18,0,0,4,"Samuel Eto'o (56),Eden Hazard (60 Pen),Demba Ba (88, 89)",José Mourinho,Chelsea,2,6,0,1,1,0,Michael Oliver,4-0,0,2,2013-2014,2,6,2,4,31,23,4,10,Stamford Bridge,3,2
1,1,26796,1,Lewis Holtby (59),Felix Magath,Fulham,4,2,38,43,6,7,12,19,Saturday 8 March 2014,12,9,9,14,0,0,3,"Steven Caulker (45+1, 67),Sascha Riether (71 OG)",Ole Gunnar Solskjaer,Cardiff,2,0,0,0,0,0,Martin Atkinson,3-1,7,5,2013-2014,6,6,7,9,14,27,13,15,Cardiff City Stadium,0,1
0,0,25073,1,Jay Rodriguez (37),Mauricio Pochettino,Southampton,2,4,66,35,3,8,15,22,Saturday 8 March 2014,18,13,19,18,2,1,0,,Tony Pulis,Crystal Palace,1,7,0,0,0,0,Howard Webb,0-1,1,2,2013-2014,4,3,3,1,24,37,7,4,Selhurst Park,5,1
0,1,26646,1,Jonathan Walters (73 Pen),Mark Hughes,Stoke,2,1,42,24,1,3,10,18,Saturday 8 March 2014,12,9,7,13,0,0,1,Bradley Johnson (56),Chris Hughton,Norwich,1,0,1,0,1,0,Andre Marriner,1-1,4,2,2013-2014,2,6,3,5,22,24,5,11,Carrow Road,2,0
3,0,26184,3,"Phil Jones (34),Wayne Rooney (65),Danny Welbeck (82)",David Moyes,Man Utd,4,4,44,31,5,3,26,28,Saturday 8 March 2014,10,11,13,11,1,0,0,,Pepe Mel,West Brom,1,2,0,0,0,0,Jonathan Moss,0-3,3,2,2013-2014,5,7,5,3,25,25,10,10,The Hawthorns,2,1
1,3,30303,1,Wes Hoolahan (3),Chris Hughton,Norwich,3,1,36,21,2,6,12,16,Sunday 2 March 2014,10,12,13,12,1,0,4,"Christian Benteke (25, 27),Leandro Bacuna (37),Sebastien Bassong (41 OG)",Paul Lambert,Aston Villa,2,1,0,0,0,0,Anthony Taylor,4-1,1,3,2013-2014,2,3,5,4,27,39,7,7,Villa Park,3,0
0,1,20240,1,Glenn Murray (82 Pen),Tony Pulis,Crystal Palace,1,1,23,22,4,1,18,18,Sunday 2 March 2014,11,8,10,11,1,0,1,Jonathan de Guzmán (25),Garry Monk,Swansea,0,3,1,0,0,1,Mike Dean,1-1,4,2,2013-2014,2,1,3,5,22,24,5,6,Liberty Stadium,4,1
0,1,35512,0,,Ole Gunnar Solskjaer,Cardiff,3,4,32,38,7,4,9,19,Sunday 2 March 2014,12,11,11,15,0,0,1,Roberto Soldado (28),Tim Sherwood,Spurs,5,2,0,0,0,0,Phil Dowd,1-0,5,2,2013-2014,2,6,2,6,21,31,4,12,White Hart Lane,3,1
1,0,31659,3,"Luis Suárez (16),Raheem Sterling (58),Steven Gerrard (90+5 Pen)",Brendan Rodgers,Liverpool,3,1,33,35,6,3,5,22,Saturday 1 March 2014,6,10,10,7,0,0,0,,Mauricio Pochettino,Southampton,1,2,1,0,0,0,Lee Probert,0-3,2,2,2013-2014,6,8,5,2,25,32,11,10,St. Mary's Stadium,2,1
0,1,38286,0,,Sam Allardyce,West Ham,6,2,48,31,5,11,23,25,Saturday 1 March 2014,8,9,10,9,0,1,1,Romelu Lukaku (81),Roberto Martinez,Everton,1,1,0,0,0,0,Jonathan Moss,1-0,2,1,2013-2014,4,13,1,3,21,28,5,16,Goodison Park,1,1
3,1,24577,3,"André Schürrle (52, 65, 68)",José Mourinho,Chelsea,1,4,42,28,4,5,11,21,Saturday 1 March 2014,13,14,15,16,1,2,1,John Heitinga (74),Felix Magath,Fulham,4,1,0,0,0,0,Mark Clattenburg,1-3,2,4,2013-2014,5,3,8,3,26,22,13,6,Craven Cottage,1,2
1,1,24903,4,"Moussa Sissoko (10, 55),Loïc Remy (42),Vurnon Anita (90+3)",Alan Pardew,Newcastle,2,3,54,14,3,6,10,21,Saturday 1 March 2014,10,13,12,12,0,3,1,Curtis Davies (46),Steve Bruce,Hull,3,1,0,0,1,0,Kevin Friend,1-4,2,2,2013-2014,6,7,7,3,25,35,13,10,The KC Stadium,2,3
0,0,26711,0,,Arsène Wenger,Arsenal,0,3,49,29,4,3,17,16,Saturday 1 March 2014,11,13,18,10,1,0,1,Jonathan Walters (76 Pen),Mark Hughes,Stoke,0,5,0,1,0,0,Michael Jones,1-0,3,2,2013-2014,5,4,2,4,28,22,7,8,Britannia Stadium,1,3
0,1,26834,0,,Tim Sherwood,Spurs,3,2,16,37,3,5,17,10,Sunday 23 February 2014,15,8,11,13,1,0,1,Robert Snodgrass (47),Chris Hughton,Norwich,1,3,0,0,0,0,Craig Pawson,1-0,2,2,2013-2014,5,7,2,3,29,21,7,10,Carrow Road,3,1
1,3,44731,3,"Jonjo Shelvey (23),Wilfried Bony (27, 47 Pen)",Garry Monk,Swansea,5,2,20,19,5,3,8,8,Sunday 23 February 2014,11,9,9,11,0,0,4,"Daniel Sturridge (3, 36),Jordan Henderson (20, 74)",Brendan Rodgers,Liverpool,0,2,1,0,0,0,Michael Jones,4-3,6,3,2013-2014,8,6,4,11,24,23,12,17,Anfield,0,1
0,0,50417,0,,Paul Lambert,Aston Villa,5,3,34,30,1,10,17,27,Sunday 23 February 2014,10,12,15,10,0,0,1,Loïc Remy (90+2),Alan Pardew,Newcastle,3,5,0,0,0,0,Martin Atkinson,1-0,4,2,2013-2014,5,11,2,5,23,27,7,16,St. James' Park,2,2
0,0,24571,2,"Robin van Persie (62 Pen),Wayne Rooney (68)",David Moyes,Man Utd,5,4,44,20,4,6,16,16,Saturday 22 February 2014,10,12,12,13,2,0,0,,Tony Pulis,Crystal Palace,3,2,1,0,0,0,Michael Oliver,0-2,7,3,2013-2014,5,4,5,6,12,23,10,10,Selhurst Park,2,0
0,2,60012,1,Emanuele Giaccherini (81),Gus Poyet,Sunderland,2,1,19,16,3,7,12,11,Saturday 22 February 2014,11,10,9,15,0,0,4,"Olivier Giroud (5, 31),Tomas Rosicky (42),Laurent Koscielny (57)",Arsène Wenger,Arsenal,4,0,0,0,0,0,Andre Marriner,4-1,5,2,2013-2014,3,1,3,9,19,16,6,10,Emirates Stadium,1,0
4,0,26167,4,"Tom Huddlestone (18),Nikica Jelavic (38, 57),Jake Livermore (67)",Steve Bruce,Hull,8,0,45,19,2,9,7,38,Saturday 22 February 2014,11,4,6,13,0,0,0,,Ole Gunnar Solskjaer,Cardiff,3,2,0,0,0,0,Howard Webb,0-4,5,2,2013-2014,5,9,6,5,12,32,11,14,Cardiff City Stadium,1,1
0,1,47038,0,,Mark Hughes,Stoke,5,1,36,21,3,8,7,17,Saturday 22 February 2014,13,16,14,15,0,1,1,Yaya Touré (70),Manuel Pellegrini,Man City,3,0,0,0,0,0,Chris Foy,1-0,6,2,2013-2014,4,7,2,7,11,14,6,14,Etihad Stadium,1,3
1,1,25782,1,Ashkan Dejagah (28),Felix Magath,Fulham,7,0,64,16,2,8,13,30,Saturday 22 February 2014,15,13,14,18,1,0,1,Matej Vydra (86),Pepe Mel,West Brom,3,1,0,0,0,0,Mike Dean,1-1,4,2,2013-2014,4,4,3,5,21,31,7,9,The Hawthorns,3,3
1,1,33148,1,Maya Yoshida (8),Mauricio Pochettino,Southampton,1,6,43,30,11,5,28,24,Saturday 22 February 2014,8,10,9,9,0,0,3,"Matthew Jarvis (20),Carlton Cole (23),Kevin Nolan (71)",Sam Allardyce,West Ham,1,1,0,0,0,0,Mark Clattenburg,3-1,2,4,2013-2014,14,4,5,5,25,25,19,9,Boleyn Ground,1,0
0,0,41580,0,,Roberto Martinez,Everton,6,3,40,34,8,8,14,16,Saturday 22 February 2014,12,15,17,12,0,0,1,John Terry (90+3),José Mourinho,Chelsea,2,2,0,0,0,0,Lee Probert,1-0,7,2,2013-2014,3,10,2,8,20,22,5,18,Stamford Bridge,2,1
2,0,25375,3,"Daniel Sturridge (41),Philippe Coutinho (72),Steven Gerrard (90+1 Pen)",Brendan Rodgers,Liverpool,3,3,59,31,5,7,18,10,Wednesday 12 February 2014,9,7,5,9,0,0,2,"Kolo Touré (8 OG),Kieran Richardson (63)",Rene Meulensteen,Fulham,0,0,1,0,0,0,Phil Dowd,2-3,2,4,2013-2014,11,4,8,3,19,19,19,7,Craven Cottage,3,4
0,0,60021,0,,David Moyes,Man Utd,6,1,40,39,5,5,13,17,Wednesday 12 February 2014,14,10,11,14,1,0,0,,Arsène Wenger,Arsenal,2,1,0,0,0,0,Mark Clattenburg,0-0,4,2,2013-2014,3,5,2,5,15,31,5,10,Emirates Stadium,2,1
1,0,48264,4,"Emmanuel Adebayor (19, 82),Paulinho (53),Nacer Chadli (88)",Tim Sherwood,Spurs,3,4,38,13,6,8,8,17,Wednesday 12 February 2014,11,6,9,11,0,0,0,,Alan Pardew,Newcastle,0,3,0,0,0,0,Neil Swarbrick,0-4,5,4,2013-2014,3,5,8,5,23,25,11,10,St. James' Park,0,0
1,0,24822,1,Chico Flores (52),Garry Monk,Swansea,0,4,39,27,5,2,17,10,Wednesday 12 February 2014,12,11,10,12,2,0,1,Peter Crouch (17),Mark Hughes,Stoke,1,0,0,0,0,0,Jonathan Moss,1-1,3,1,2013-2014,7,3,2,4,39,26,9,7,Britannia Stadium,2,2
1,1,24327,1,Branislav Ivanovic (45+3),José Mourinho,Chelsea,3,4,38,25,8,5,15,15,Tuesday 11 February 2014,13,9,9,13,0,0,1,Victor Anichebe (87),Pepe Mel,West Brom,1,1,0,0,0,0,Anthony Taylor,1-1,0,3,2013-2014,7,9,4,1,26,21,11,10,The Hawthorns,4,3
0,0,27597,0,,Paul Lambert,Aston Villa,3,4,35,49,9,7,36,19,Tuesday 11 February 2014,9,5,9,12,0,0,0,,Ole Gunnar Solskjaer,Cardiff,3,4,0,0,0,0,Chris Foy,0-0,3,6,2013-2014,8,6,6,3,34,24,14,9,Cardiff City Stadium,0,0
0,0,23670,1,Jose Fonte (69),Mauricio Pochettino,Southampton,0,3,34,19,2,2,14,18,Tuesday 11 February 2014,8,6,9,9,0,0,0,,Steve Bruce,Hull,3,3,0,0,0,0,Martin Atkinson,0-1,4,5,2013-2014,6,8,7,4,24,40,13,12,The KC Stadium,3,0
0,2,35153,0,,Chris Hughton,Norwich,1,2,65,61,5,5,17,22,Tuesday 11 February 2014,16,12,14,16,2,0,2,"James Collins (84),Mohamed Diamé (90+4)",Sam Allardyce,West Ham,0,2,0,0,0,0,Michael Oliver,2-0,5,6,2013-2014,4,4,6,7,29,26,10,11,Boleyn Ground,3,1
1,1,74966,2,"Steve Sidwell (19),Darren Bent (90+4)",Rene Meulensteen,Fulham,7,1,89,24,1,10,3,73,Sunday 9 February 2014,6,3,8,6,1,0,2,"Robin van Persie (78),Michael Carrick (80)",David Moyes,Man Utd,0,5,0,0,0,0,Kevin Friend,2-2,7,1,2013-2014,2,13,3,9,15,32,5,22,Old Trafford,0,0
0,1,35944,0,,Roberto Martinez,Everton,1,2,30,18,7,9,15,14,Sunday 9 February 2014,13,9,9,16,2,0,1,Emmanuel Adebayor (65),Tim Sherwood,Spurs,4,0,0,0,0,0,Mark Clattenburg,1-0,1,3,2013-2014,5,5,3,2,23,27,8,7,White Hart Lane,0,1
0,3,20402,0,,Ole Gunnar Solskjaer,Cardiff,4,1,20,37,1,5,7,21,Saturday 8 February 2014,7,7,8,9,0,0,3,"Wayne Routledge (47),Nathan Dyer (79),Wilfried Bony (85)",Garry Monk,Swansea,2,1,0,0,0,0,Andre Marriner,3-0,3,1,2013-2014,5,7,1,6,23,22,6,13,Liberty Stadium,1,1
1,0,36261,2,"Kevin Nolan (46, 48)",Sam Allardyce,West Ham,4,5,69,22,10,8,16,35,Saturday 8 February 2014,8,8,10,12,0,1,0,,Paul Lambert,Aston Villa,4,2,0,0,0,0,Mike Dean,0-2,1,0,2013-2014,3,10,2,1,19,34,5,11,Villa Park,2,0
0,2,41387,0,,Alan Pardew,Newcastle,1,1,26,28,5,6,12,13,Saturday 8 February 2014,10,7,9,6,0,0,3,"Eden Hazard (27, 34, 63 Pen)",José Mourinho,Chelsea,0,2,0,1,0,0,Howard Webb,3-0,5,6,2013-2014,5,9,6,8,18,22,11,17,Stamford Bridge,3,0
1,2,24501,1,Thievy (46),Pepe Mel,West Brom,1,5,24,36,7,4,17,7,Saturday 8 February 2014,13,13,12,12,0,0,3,"Tom Ince (15),Joe Ledley (27),Marouane Chamakh (69 Pen)",Tony Pulis,Crystal Palace,1,1,0,1,0,0,Chris Foy,3-1,3,6,2013-2014,4,2,7,6,20,23,11,8,Selhurst Park,3,0
0,0,26832,0,,Manuel Pellegrini,Man City,1,4,31,47,14,4,25,13,Saturday 8 February 2014,6,7,9,7,0,0,0,,Chris Hughton,Norwich,1,2,0,0,0,0,Jonathan Moss,0-0,2,2,2013-2014,9,4,2,2,26,18,11,6,Carrow Road,1,2
2,1,27987,2,"Peter Odemwingie (38),Peter Crouch (44)",Mark Hughes,Stoke,6,0,33,39,4,7,19,22,Saturday 8 February 2014,14,7,7,15,2,0,2,"Rickie Lambert (6),Steven Davis (41)",Mauricio Pochettino,Southampton,4,0,0,0,0,0,Craig Pawson,2-2,3,2,2013-2014,1,7,4,5,29,22,5,12,St. Mary's Stadium,4,0
1,0,42810,2,"Shane Long (16),Nikica Jelavic (62)",Steve Bruce,Hull,2,4,17,21,6,2,25,12,Saturday 8 February 2014,16,12,12,17,0,0,0,,Gus Poyet,Sunderland,3,1,0,0,0,1,Michael Jones,0-2,3,7,2013-2014,11,2,9,3,18,15,20,5,Stadium of Light,3,1
0,4,44701,1,Mikel Arteta (69 Pen),Arsène Wenger,Arsenal,1,4,38,37,6,6,14,11,Saturday 8 February 2014,14,14,15,13,0,0,5,"Martin Skrtel (1, 10),Raheem Sterling (16, 52),Daniel Sturridge (20)",Brendan Rodgers,Liverpool,0,4,1,0,0,0,Michael Oliver,5-1,7,5,2013-2014,1,9,6,12,34,21,7,21,Anfield,2,1
0,0,47364,1,Branislav Ivanovic (32),José Mourinho,Chelsea,4,4,56,29,6,12,8,28,Monday 3 February 2014,13,11,9,15,1,0,0,,Manuel Pellegrini,Man City,4,0,0,0,0,0,Mike Dean,0-1,3,5,2013-2014,8,16,6,3,24,23,14,19,Etihad Stadium,3,3
0,2,60005,0,,Tony Pulis,Crystal Palace,1,2,19,33,5,6,14,6,Sunday 2 February 2014,14,9,8,16,0,0,2,"Alex Oxlade-Chamberlain (47, 73)",Arsène Wenger,Arsenal,3,0,0,0,0,0,Jonathan Moss,2-0,4,2,2013-2014,6,4,2,6,19,23,8,10,Emirates Stadium,2,1
1,0,26132,1,Daniel Sturridge (24),Brendan Rodgers,Liverpool,3,6,37,26,4,3,11,21,Sunday 2 February 2014,15,13,11,15,0,1,1,Victor Anichebe (67),Pepe Mel,West Brom,2,0,0,0,0,0,Kevin Friend,1-1,3,2,2013-2014,3,5,3,4,43,23,6,9,The Hawthorns,2,4
0,1,26748,1,Robert Snodgrass (5),Chris Hughton,Norwich,1,12,39,52,14,7,30,22,Saturday 1 February 2014,9,8,10,10,1,0,2,"Craig Bellamy (49),Kenwyne Jones (50)",Ole Gunnar Solskjaer,Cardiff,2,2,0,0,0,0,Mark Clattenburg,2-1,3,4,2013-2014,9,8,6,4,27,27,15,12,Cardiff City Stadium,4,1
1,1,39469,1,Leandro Bacuna (34),Paul Lambert,Aston Villa,5,1,30,31,1,13,4,17,Saturday 1 February 2014,18,4,13,20,1,0,2,"Steven Naismith (74),Kevin Mirallas (85)",Roberto Martinez,Everton,3,9,0,0,0,0,Robert Madley,2-1,4,0,2013-2014,2,2,1,6,32,30,3,8,Goodison Park,0,1
3,0,25700,3,"Adam Lallana (64),Rickie Lambert (70),Jay Rodriguez (75)",Mauricio Pochettino,Southampton,0,4,34,44,5,4,24,6,Saturday 1 February 2014,9,10,15,11,1,2,0,,Rene Meulensteen,Fulham,2,5,0,0,0,0,Michael Jones,0-3,4,2,2013-2014,8,4,5,4,24,34,13,8,Craven Cottage,3,0
1,0,24932,1,Paulinho (61),Tim Sherwood,Spurs,1,8,33,29,10,4,18,14,Saturday 1 February 2014,9,13,16,13,0,0,1,Shane Long (12),Steve Bruce,Hull,5,4,0,0,0,0,Anthony Taylor,1-1,2,2,2013-2014,8,4,3,4,22,28,11,8,The KC Stadium,1,1
1,1,26547,1,Robin van Persie (47),David Moyes,Man Utd,1,7,42,48,10,7,27,14,Saturday 1 February 2014,7,18,20,8,0,1,2,"Michael Carrick (38 OG),Charlie Adam (52)",Mark Hughes,Stoke,3,3,0,0,0,0,Neil Swarbrick,2-1,4,3,2013-2014,7,8,5,4,29,23,12,12,Britannia Stadium,2,2
1,0,52280,3,"Fabio Borini (19 Pen),Adam Johnson (23),Jack Colback (80)",Gus Poyet,Sunderland,7,2,28,18,3,7,12,24,Saturday 1 February 2014,13,18,17,12,1,0,0,,Alan Pardew,Newcastle,0,2,1,0,0,0,Phil Dowd,0-3,9,2,2013-2014,8,9,5,10,23,19,13,19,St. James' Park,2,2
0,2,31848,0,,Michael Laudrup,Swansea,1,12,38,58,11,8,38,17,Saturday 1 February 2014,7,7,6,9,0,0,2,"Kevin Nolan (26, 45+1)",Sam Allardyce,West Ham,2,0,0,0,0,1,Howard Webb,2-0,2,0,2013-2014,8,6,0,4,23,26,8,10,Boleyn Ground,0,1
2,2,36083,3,"Chris Brunt (4),Fabian Delph (9 OG),Youssouf Mulumbu (43)",Pepe Mel,West Brom,1,2,26,14,3,3,18,13,Wednesday 29 January 2014,9,14,21,14,0,0,4,"Andreas Weimann (12),Leandro Bacuna (24),Fabian Delph (37),Christian Benteke (64 Pen)",Paul Lambert,Aston Villa,7,8,0,1,0,0,Mark Clattenburg,4-3,2,2,2013-2014,6,2,4,7,27,22,10,9,Villa Park,3,1
0,0,41376,0,,Sam Allardyce,West Ham,13,0,52,22,3,13,11,23,Wednesday 29 January 2014,11,12,14,12,1,0,0,,José Mourinho,Chelsea,1,2,0,0,0,0,Neil Swarbrick,0-0,9,1,2013-2014,0,16,1,9,20,26,1,25,Stamford Bridge,3,1
0,0,34745,0,,Mark Hughes,Stoke,4,2,11,28,3,2,15,7,Wednesday 29 January 2014,15,16,16,14,0,0,1,Adam Johnson (17),Gus Poyet,Sunderland,0,1,0,0,1,0,Robert Madley,1-0,5,6,2013-2014,7,6,5,6,20,16,12,12,Stadium of Light,2,2
